Date,Close
2018-02-12,906.903442
2018-02-14,924.883057
2018-02-15,926.864258
2018-02-16,912.648987
2018-02-19,918.295471
2018-02-20,912.450867
2018-02-21,920.623413
2018-02-22,915.670349
2018-02-23,925.477417
2018-02-26,929.88562
2018-02-27,941.574829
2018-02-28,945.586792
2018-03-01,939.494507
2018-03-05,915.422729
2018-03-06,902.297119
2018-03-07,881.395264
2018-03-08,902.891479
2018-03-09,904.526001
2018-03-12,921.564514
2018-03-13,923.099915
2018-03-14,920.326233
2018-03-15,903.23822
2018-03-16,891.598511
2018-03-19,887.091248
2018-03-20,881.444763
2018-03-21,888.478088
2018-03-22,899.622498
2018-03-23,885.506287
2018-03-26,892.638672
2018-03-27,891.350891
2018-03-28,874.411438
2018-04-02,884.565186
2018-04-03,891.10321
2018-04-04,886.496887
2018-04-05,899.671997
2018-04-06,902.44574
2018-04-09,907.398743
2018-04-10,908.438904
2018-04-11,922.109314
2018-04-12,919.979492
2018-04-13,930.03418
2018-04-16,928.251099
2018-04-17,935.383484
2018-04-18,929.1922
2018-04-19,933.451782
2018-04-20,919.187012
2018-04-23,927.210938
2018-04-24,960.941223
2018-04-25,961.387024
2018-04-26,966.191467
2018-04-27,986.944763
2018-04-30,954.254639
2018-05-02,963.566345
2018-05-03,952.570557
2018-05-04,944.992432
2018-05-07,961.882324
2018-05-08,958.018921
2018-05-09,967.528809
2018-05-10,971.937012
2018-05-11,979.960938
2018-05-14,977.335815
2018-05-15,969.75769
2018-05-16,947.171753
2018-05-17,936.473145
2018-05-18,925.081177
2018-05-21,922.604614
2018-05-22,918.047852
2018-05-23,903.68396
2018-05-24,907.250183
2018-05-25,912.153687
2018-05-28,911.757446
2018-05-29,908.835144
2018-05-30,907.497803
2018-05-31,912.698547
2018-06-01,921.812134
2018-06-04,932.015442
2018-06-05,938.751587
2018-06-06,945.438171
2018-06-07,962.229004
2018-06-08,975.106934
2018-06-11,973.422913
2018-06-12,987.786743
2018-06-13,993.086548
2018-06-14,998.485352
2018-06-15,1004.676697
2018-06-18,1006.013977
2018-06-19,986.697083
2018-06-20,1009.67926
2018-06-21,1022.26001
2018-06-22,1002.992615
2018-06-25,995.01825
2018-06-26,969.75769
2018-06-27,956.780701
2018-06-28,936.076904
2018-06-29,963.318726
2018-07-02,951.579956
2018-07-03,962.179504
2018-07-04,980.802979
2018-07-05,955.443359
2018-07-06,968.370789
2018-07-09,987.737244
2018-07-10,1016.068665
2018-07-11,1029.045654
2018-07-12,1072.186768
2018-07-13,1089.4729
2018-07-16,1066.094482
2018-07-17,1082.092896
2018-07-18,1082.291016
2018-07-19,1094.475464
2018-07-20,1118.052002
2018-07-23,1109.780396
2018-07-24,1100.518188
2018-07-25,1104.678711
2018-07-26,1100.220947
2018-07-27,1119.240723
2018-07-30,1140.588379
2018-07-31,1174.863525
2018-08-01,1181.153809
2018-08-02,1157.37915
2018-08-03,1165.898438
2018-08-06,1181.401489
2018-08-07,1173.080322
2018-08-08,1206.265747
2018-08-09,1206.513428
2018-08-10,1192.892578
2018-08-13,1176.547485
2018-08-14,1199.232422
2018-08-16,1189.524536
2018-08-17,1192.446777
2018-08-20,1223.304321
2018-08-21,1235.48877
2018-08-23,1257.529907
2018-08-24,1265.504272
2018-08-27,1279.372803
2018-08-28,1306.614624
2018-08-29,1282.047485
2018-08-30,1262.48291
2018-08-31,1229.990967
2018-09-03,1217.608276
2018-09-04,1230.288086
2018-09-05,1215.478516
2018-09-06,1249.55542
2018-09-07,1266.593994
2018-09-10,1244.057617
2018-09-11,1226.078003
2018-09-12,1240.739014
2018-09-14,1241.382935
2018-09-17,1214.388794
2018-09-18,1205.720947
2018-09-19,1199.381104
2018-09-21,1206.067627
2018-09-24,1220.481079
2018-09-25,1219.044678
2018-09-26,1239.649414
2018-09-27,1241.977295
2018-09-28,1246.137817
